name,price,nro_of_nights,star_rating,review_score,review_count,room_type,part_of_city,distance_from_center,url
Hotel The Neighbour's Magnolia,736,1,3,7.6,1294.0,Double Room,Oud Zuid,2.5,https://www.booking.com/hotel/nl/zandbergen.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=379&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682367&all_sr_blocks=1049502_95128963_0_2_0_1100570&highlighted_blocks=1049502_95128963_0_2_0_1100570&matching_block_id=1049502_95128963_0_2_0_1100570&sr_pri_blocks=1049502_95128963_0_2_0_1100570_73596&from=searchresults
"Houseboat apartment with water terrace, free bikes & fast wifi",1301,1,4,9.0,78.0,Double Room with Private Bathroom,Amsterdam Noord,3.2,https://www.booking.com/hotel/nl/houseboat-b-amp-b-the-seal-woonboot-b-amp-b-de-zeehond.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=380&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682367&all_sr_blocks=749358601_331210869_2_0_0&highlighted_blocks=749358601_331210869_2_0_0&matching_block_id=749358601_331210869_2_0_0&sr_pri_blocks=749358601_331210869_2_0_0__130082&from=searchresults
Yourbnb Suites Kerkstraat,1976,1,3,6.9,18.0,Deluxe King Room,Amsterdam City Centre,1.0,https://www.booking.com/hotel/nl/yourbnb-collection.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=381&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682367&all_sr_blocks=1270701101_399850095_2_0_0&highlighted_blocks=1270701101_399850095_2_0_0&matching_block_id=1270701101_399850095_2_0_0&sr_pri_blocks=1270701101_399850095_2_0_0__197569&from=searchresults
Blaine's: A B&B and private dining....,702,1,,8.8,232.0,Double or Twin Room,Oud Zuid,4.0,https://www.booking.com/hotel/nl/blaine-39-s-a-b-amp-b-and-private-dining.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=382&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682367&all_sr_blocks=395450601_366519280_2_2_0&highlighted_blocks=395450601_366519280_2_2_0&matching_block_id=395450601_366519280_2_2_0&sr_pri_blocks=395450601_366519280_2_2_0__70225&from=searchresults
"The College Hotel Amsterdam, Autograph Collection",1456,1,5,8.5,474.0,Superior Queen Room,Oud Zuid,2.3,https://www.booking.com/hotel/nl/thecollegehotel.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=383&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682367&all_sr_blocks=1113422_353766766_2_42_0&highlighted_blocks=1113422_353766766_2_42_0&matching_block_id=1113422_353766766_2_42_0&sr_pri_blocks=1113422_353766766_2_42_0__145622&from_sustainable_property_sr=1&from=searchresults
Backstage Hotel Amsterdam,752,1,,8.1,2056.0,Double or Twin Room with Shared Bathroom in Basement,Amsterdam City Centre,1.2,https://www.booking.com/hotel/nl/backstage.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=384&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682367&all_sr_blocks=1063712_95129219_0_2_0&highlighted_blocks=1063712_95129219_0_2_0&matching_block_id=1063712_95129219_0_2_0&sr_pri_blocks=1063712_95129219_0_2_0__75241&from=searchresults
Best Western Dam Square Inn,1345,1,3,8.2,2255.0,Twin Room,Amsterdam City Centre,150.0,https://www.booking.com/hotel/nl/tidam.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=385&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682367&all_sr_blocks=1036706_377050210_2_1_0&highlighted_blocks=1036706_377050210_2_1_0&matching_block_id=1036706_377050210_2_1_0&sr_pri_blocks=1036706_377050210_2_1_0__134542&from=searchresults
Studio 28A5 with free parking place,1691,1,3,9.4,104.0,Deluxe Double Room,Amsterdam Noord,3.6,https://www.booking.com/hotel/nl/studio-28a5-with-free-parking-place.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=386&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682367&all_sr_blocks=909345301_362117436_4_0_0&highlighted_blocks=909345301_362117436_4_0_0&matching_block_id=909345301_362117436_4_0_0&sr_pri_blocks=909345301_362117436_4_0_0__169125&from=searchresults
Cozy Pijp Apartment Amsterdam,1757,1,3,8.2,191.0,Two-Bedroom Apartment,De Pijp,2.3,https://www.booking.com/hotel/nl/cosy-pijp-area-apartment.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=387&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682367&all_sr_blocks=363328901_361460064_4_0_0&highlighted_blocks=363328901_361460064_4_0_0&matching_block_id=363328901_361460064_4_0_0&sr_pri_blocks=363328901_361460064_4_0_0__175718&from=searchresults
Tranquil wooden house with free parking,710,1,,8.9,34.0,Double Room with Terrace,Amsterdam Noord,4.4,https://www.booking.com/hotel/nl/cozy-farm-feel-stay-in-amsterdam.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=388&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682367&all_sr_blocks=1235038401_413673706_2_0_0&highlighted_blocks=1235038401_413673706_2_0_0&matching_block_id=1235038401_413673706_2_0_0&sr_pri_blocks=1235038401_413673706_2_0_0__71000&from=searchresults
Hotel2Stay,629,1,3,8.7,3777.0,Economy Double Room,Westpoort,4.0,https://www.booking.com/hotel/nl/hotel2stay.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=389&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682367&all_sr_blocks=188746302_0_2_0_0&highlighted_blocks=188746302_0_2_0_0&matching_block_id=188746302_0_2_0_0&sr_pri_blocks=188746302_0_2_0_0__62892&from=searchresults
Blossoms City Hotel,810,1,2,5.9,1228.0,Comfort Triple Room,De Pijp,1.7,https://www.booking.com/hotel/nl/vivaldi.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=390&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682367&all_sr_blocks=1168611_95134462_0_0_0&highlighted_blocks=1168611_95134462_0_0_0&matching_block_id=1168611_95134462_0_0_0&sr_pri_blocks=1168611_95134462_0_0_0__81043&from=searchresults
No. 377 House,929,1,3,8.1,900.0,Small Double Room with Canal View,Oud-West,1.3,https://www.booking.com/hotel/nl/no-377-house.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=391&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682367&all_sr_blocks=90903503_88533537_0_0_0&highlighted_blocks=90903503_88533537_0_0_0&matching_block_id=90903503_88533537_0_0_0&sr_pri_blocks=90903503_88533537_0_0_0__92853&from=searchresults
Hotel Damrak Inn,757,1,2,7.4,2004.0,Twin Room with Shared Bathroom,Amsterdam City Centre,300.0,https://www.booking.com/hotel/nl/damrakinn.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=392&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682367&all_sr_blocks=1157117_95134327_0_0_0&highlighted_blocks=1157117_95134327_0_0_0&matching_block_id=1157117_95134327_0_0_0&sr_pri_blocks=1157117_95134327_0_0_0__75702&from=searchresults
Little Tulip,1385,1,3,9.5,94.0,Deluxe Double Room,Amsterdam City Centre,0.6,https://www.booking.com/hotel/nl/lvt-b-amp-b-amsterdam.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=393&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682367&all_sr_blocks=633796501_358409885_0_0_0&highlighted_blocks=633796501_358409885_0_0_0&matching_block_id=633796501_358409885_0_0_0&sr_pri_blocks=633796501_358409885_0_0_0__138532&from=searchresults
Residence Flower Market,3051,1,4,9.3,101.0,Apartment,Amsterdam City Centre,0.7,https://www.booking.com/hotel/nl/residence-flower-market.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=394&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682367&all_sr_blocks=223196001_373599778_2_0_0&highlighted_blocks=223196001_373599778_2_0_0&matching_block_id=223196001_373599778_2_0_0&sr_pri_blocks=223196001_373599778_2_0_0__305062&from=searchresults
Euphemia Budget Old City Canal Zone,953,1,,7.4,1720.0,Small Double Room,Amsterdam City Centre,1.4,https://www.booking.com/hotel/nl/euphemia.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=395&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682367&all_sr_blocks=48544625_88533066_2_0_0&highlighted_blocks=48544625_88533066_2_0_0&matching_block_id=48544625_88533066_2_0_0&sr_pri_blocks=48544625_88533066_2_0_0__95305&from=searchresults
St Christopher's Inn Amsterdam - The Winston,974,1,,7.9,2621.0,Small Twin Room,Amsterdam City Centre,250.0,https://www.booking.com/hotel/nl/st-christophers-inn-at-the-winston.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=396&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682367&all_sr_blocks=48294807_380816912_2_1_0&highlighted_blocks=48294807_380816912_2_1_0&matching_block_id=48294807_380816912_2_1_0&sr_pri_blocks=48294807_380816912_2_1_0__97394&from=searchresults
Ground floor Jordaan Apartment,1337,1,3,8.9,141.0,Comfort Apartment,Amsterdam City Centre,1.0,https://www.booking.com/hotel/nl/jordaan-apartment-amsterdam1.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=397&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682367&all_sr_blocks=101161902_92798666_2_0_0&highlighted_blocks=101161902_92798666_2_0_0&matching_block_id=101161902_92798666_2_0_0&sr_pri_blocks=101161902_92798666_2_0_0__133745&from=searchresults
SeventyFive,1723,1,,9.1,628.0,Double Room,Amsterdam City Centre,0.6,https://www.booking.com/hotel/nl/b-amp-b-dylandy.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=398&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682367&all_sr_blocks=296152002_112312776_0_0_0&highlighted_blocks=296152002_112312776_0_0_0&matching_block_id=296152002_112312776_0_0_0&sr_pri_blocks=296152002_112312776_0_0_0__172285&from=searchresults
Amsterdam-bnb,1723,1,3,9.7,135.0,Double Room with Private Bathroom,Amsterdam City Centre,0.9,https://www.booking.com/hotel/nl/amsterdam-bnb.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=399&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682367&all_sr_blocks=1020276302_378394595_2_0_0&highlighted_blocks=1020276302_378394595_2_0_0&matching_block_id=1020276302_378394595_2_0_0&sr_pri_blocks=1020276302_378394595_2_0_0__172317&from=searchresults
The Amsterdam Houseboat Family - de Jordaan Brand New Houseboat!,2515,1,,,,King Studio,Amsterdam City Centre,1.2,https://www.booking.com/hotel/nl/tom-amp-doriens-houseboat.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=400&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682367&all_sr_blocks=215144703_363356879_2_0_0&highlighted_blocks=215144703_363356879_2_0_0&matching_block_id=215144703_363356879_2_0_0&sr_pri_blocks=215144703_363356879_2_0_0__251505&from=searchresults
Linden Hotel,1145,1,3,8.9,1796.0,Small Twin Room,Amsterdam City Centre,1.1,https://www.booking.com/hotel/nl/acacia-amsterdam.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=401&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682389&all_sr_blocks=25830613_93719759_0_0_0&highlighted_blocks=25830613_93719759_0_0_0&matching_block_id=25830613_93719759_0_0_0&sr_pri_blocks=25830613_93719759_0_0_0__114472&from=searchresults
Nova Apartments Amsterdam,1128,1,4,8.7,561.0,Studio,Oud Zuid,2.2,https://www.booking.com/hotel/nl/novaapartmentsamsterdam.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=402&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682389&all_sr_blocks=1125902_95133897_0_0_0&highlighted_blocks=1125902_95133897_0_0_0&matching_block_id=1125902_95133897_0_0_0&sr_pri_blocks=1125902_95133897_0_0_0__112806&from=searchresults
Hotel Oscar,953,1,3,7.3,1270.0,Superior Double or Twin Room with Sea View,Amsterdam City Centre,0.7,https://www.booking.com/hotel/nl/oscar.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=403&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682389&all_sr_blocks=761193503_333274577_0_0_0&highlighted_blocks=761193503_333274577_0_0_0&matching_block_id=761193503_333274577_0_0_0&sr_pri_blocks=761193503_333274577_0_0_0__95305&from=searchresults
Hotel Damsquare,935,1,3,7.5,2046.0,Double Room,Amsterdam City Centre,150.0,https://www.booking.com/hotel/nl/gerstekorrel.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=404&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682389&all_sr_blocks=1027102_0_2_0_0&highlighted_blocks=1027102_0_2_0_0&matching_block_id=1027102_0_2_0_0&sr_pri_blocks=1027102_0_2_0_0__93479&from=searchresults
Bens The Highdocks,901,1,3,8.1,825.0,One-Bedroom Apartment,Amsterdam Noord,2.7,https://www.booking.com/hotel/nl/bens-the-highdocks.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=405&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682389&all_sr_blocks=834355001_412912542_2_0_0&highlighted_blocks=834355001_412912542_2_0_0&matching_block_id=834355001_412912542_2_0_0&sr_pri_blocks=834355001_412912542_2_0_0__90057&from=searchresults
Houseboat Little Amstel,1464,1,,9.0,230.0,Standard Twin Room with River View,De Pijp,1.8,https://www.booking.com/hotel/nl/b-amp-b-houseboat-little-amstel.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=406&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682389&all_sr_blocks=45314701_89688325_2_0_0&highlighted_blocks=45314701_89688325_2_0_0&matching_block_id=45314701_89688325_2_0_0&sr_pri_blocks=45314701_89688325_2_0_0__146357&from=searchresults
Frankendael Apartments,7803,1,4,8.6,708.0,Economy Apartment,Oost,3.5,https://www.booking.com/hotel/nl/frankendael-apartments.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=407&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682389&all_sr_blocks=39960405_89016395_0_0_0&highlighted_blocks=39960405_89016395_0_0_0&matching_block_id=39960405_89016395_0_0_0&sr_pri_blocks=39960405_89016395_0_0_0__780275&from=searchresults
